INCOME,INCOME,SAVING,SAVINGS,DEBT,DEBT,CREDIT_SCORE,MAX,AVG,MIN,INCOMEMAIN,SAVINGMAIN,DEBTMAIN,CREDITS
0.245369765,107006,0.471428591,690674,0.24401401,1342436,531,,,,-0.02205732,0.095294457,0.092436435,-0.111424
0.282400178,123155,0.099345012,145547,0.18315665,1007631,575,,,,0.002333477,-0.091914557,0.036342229,-0.023424
1,436101,0.277822296,407028,0.332933501,1831624,691,,,,0.474994458,-0.002116033,0.174396419,0.208576
0.19219401,83816,0.657911657,963884,0.0258998,142487,628,,,,-0.057082558,0.189120986,-0.10860652,0.082576
0.046874679,18226,0,0,0.100628177,553603,388,,,,-0.156147041,-0.141898708,-0.039726946,-0.397424
0.065955291,25645,0.012253373,17952,0.045682509,251321,519,,,,-0.144941684,-0.135733583,-0.090372154,-0.135424
0.45117071,175426,0.405271162,593749,0.250191085,1376419,566,,,,0.081281481,0.062008207,0.098130046,-0.041424
0.324637882,126227,0.086157893,126227,0.151049238,830993,564,,,,0.006973301,-0.098549484,0.006747783,-0.045424
0.424896611,165210,0.471568516,690879,0.401312304,2207808,555,,,,0.065851648,0.095364859,0.237423383,-0.063424
0.179201901,69678,0.384803142,563762,0.169256004,931157,518,,,,-0.078436021,0.051709989,0.023529552,-0.137424
0.442729873,172144,0.714784863,1047207,0.401560964,2209176,574,,,,0.076324481,0.217736,0.237652582,-0.025424
0.01012026,3935,0.000671642,984,0,0,672,,,,-0.177731589,-0.14156078,-0.132479207,0.170576
0.16222764,63078,0.025832966,37847,0.085992455,473085,593,,,,-0.088404394,-0.128901187,-0.053217167,0.012576
0.293148057,113983,0.056582434,82897,0.048971448,269415,575,,,,-0.011519541,-0.113429992,-0.087340632,-0.023424
0.103069769,40076,0.027354399,40076,0.058277141,320610,562,,,,-0.123145685,-0.128135698,-0.078763273,-0.049424
0.453876304,176478,0.371409889,544140,0.286031863,1573596,558,,,,0.082870379,0.044971348,0.131165656,-0.057424
0.719091414,279600,0.461207891,675700,0.614108481,3378500,538,,,,0.238621678,0.090152045,0.433564535,-0.097424
0.555469827,215980,0.479114252,701934,0.215921887,1187888,561,,,,0.142532603,0.099161397,0.066543012,-0.051424
1,388824,0.309629737,453628,0.418168523,2300542,543,,,,0.40358919,0.013887468,0.252960308,-0.087424
0.267455198,103993,0.05162293,75631,0.152940368,841397,555,,,,-0.026608033,-0.115925302,0.0084909,-0.063424
0.120705277,39699,0.270970728,396990,0.000721625,3970,619,,,,-0.12371509,-0.00556331,-0.131814062,0.064576
0.586779247,192987,0.54007601,791247,0.249062114,1370208,587,,,,0.107804905,0.129833513,0.097089437,0.000576
0.057252837,18830,0.001606754,2354,0.0714478,393068,411,,,,-0.155234784,-0.141090291,-0.066623448,-0.351424
1,328892,1,1465066,1,5501471,418,,,,0.313070321,0.361238287,0.789253287,-0.337424
1,81404,0.286598098,88805,1,680837,589,,,,-0.060725545,-0.11140105,-0.018409791,0.004576
0,0,0.136926796,42428,0.050911896,30760,499,,,,-0.183674854,-0.127327967,-0.127325587,-0.175424
0.813513758,36011,0.025824649,8002,1,604181,507,,,,-0.129285296,-0.139150639,-0.03125296,-0.159424
1,44266,1,309859,1,44266,657,,,,-0.116817278,-0.035486078,-0.125062752,0.140576
